Date,Open,High,Low,Close,Adj Close,Volume
4/22/2009,50.799999,50.799999,50.799999,50.799999,41.071117,0
4/23/2009,50.799999,50.799999,50.799999,50.799999,41.071117,0
4/24/2009,50.799999,50.799999,50.799999,50.799999,41.071117,0
4/27/2009,50.400002,50.400002,50.400002,50.400002,40.747719,200
4/28/2009,50.400002,50.400002,50.400002,50.400002,40.747719,0
4/29/2009,49.049999,49.389999,49.049999,49.389999,39.931156,1100
4/30/2009,49.389999,49.389999,49.389999,49.389999,39.931156,0
5/1/2009,49.389999,49.389999,49.389999,49.389999,39.931156,0
5/4/2009,51.049999,51.049999,51,51,41.232815,400
5/5/2009,50.900002,51,50.900002,51,41.232815,300
5/6/2009,51,51,50.849998,50.849998,41.111542,600
5/7/2009,50.75,50.75,50.75,50.75,41.030693,100
5/8/2009,50.75,50.75,50.75,50.75,41.030693,0
5/11/2009,50.75,50.75,50.75,50.75,41.030693,0
5/12/2009,52.549999,52.549999,50.650002,50.650002,40.949844,1100
5/13/2009,50.650002,50.700001,50.400002,50.400002,40.747719,2600
5/14/2009,50.400002,50.400002,50.400002,50.400002,40.747719,0
5/15/2009,50.450001,50.5,50.02,50.049999,40.464756,136300
5/18/2009,50.349998,50.66,50.349998,50.66,40.957924,400
5/19/2009,52.549999,52.549999,52.549999,52.549999,42.485966,200
5/20/2009,52.549999,52.549999,52.549999,52.549999,42.485966,0
5/21/2009,55.23,55.23,55,55,44.466755,1000
5/22/2009,55,55,55,55,44.466755,0
5/26/2009,55,55,55,55,44.466755,0
5/27/2009,55,55,55,55,44.466755,0
5/28/2009,54.150002,54.150002,54.150002,54.150002,43.779545,1000
5/29/2009,56.48,56.650002,56.48,56.650002,45.800766,1900
6/1/2009,57.599998,57.599998,57.599998,57.599998,46.568825,900
6/2/2009,57.599998,57.599998,57.599998,57.599998,46.568825,0
6/3/2009,57.599998,57.599998,57.599998,57.599998,46.568825,0
6/4/2009,59.150002,59.150002,59.150002,59.150002,47.82198,100
6/5/2009,59.150002,59.150002,59.150002,59.150002,47.82198,0
6/8/2009,56.990002,56.990002,56.849998,56.849998,45.96246,400
6/9/2009,57.349998,57.349998,57.349998,57.349998,46.366699,100
6/10/2009,57.5,57.5,57.5,57.5,46.487972,100
6/11/2009,58.099998,58.099998,58.099998,58.099998,46.973064,1000
6/12/2009,58.080002,58.080002,58.080002,58.080002,46.956898,100
6/15/2009,56,56,56,56,45.275246,200
6/16/2009,54.799999,54.799999,54.799999,54.799999,44.305065,500
6/17/2009,55.150002,55.150002,55.150002,55.150002,44.588032,305200
6/18/2009,55.5,55.5,55.5,55.5,44.871006,200
6/19/2009,55.5,55.5,55.5,55.5,44.871006,5500
6/22/2009,53.5,53.5,53.5,53.5,43.254028,1000
6/23/2009,53.5,53.5,53.5,53.5,43.254028,0
6/24/2009,53.5,53.5,53.5,53.5,43.254028,0
6/25/2009,53,54.900002,53,54.900002,44.385914,500
6/26/2009,54.400002,54.400002,53.950001,53.950001,43.617851,4900
6/29/2009,54.099998,54.099998,54.099998,54.099998,43.739113,300
6/30/2009,53.75,53.799999,53.75,53.799999,43.496578,300
7/1/2009,54.5,54.5,54.5,54.5,44.062511,200
7/2/2009,54.5,54.5,54.5,54.5,44.062511,0
7/6/2009,51.400002,51.75,51.400002,51.75,41.839176,1800
7/7/2009,51,51,50.5,50.5,40.828568,400
7/8/2009,50.549999,50.549999,49.900002,50,40.424328,400
7/9/2009,50.950001,50.950001,50.950001,50.950001,41.192387,600
7/10/2009,50.049999,50.049999,50.049999,50.049999,40.464756,500
7/13/2009,50.049999,50.049999,50.049999,50.049999,40.464756,0
7/14/2009,51.200001,51.200001,51.200001,51.200001,41.394512,500
7/15/2009,51.200001,51.200001,51.200001,51.200001,41.394512,0
7/16/2009,53.119999,53.119999,53.119999,53.119999,42.9468,500
7/17/2009,53.470001,53.470001,53.470001,53.470001,43.229778,100
7/20/2009,54.240002,54.240002,54.240002,54.240002,43.852314,20900
7/21/2009,54.5,54.5,54.5,54.5,44.062511,300
7/22/2009,54.5,54.5,54.5,54.5,44.062511,0
7/23/2009,57.5,58.200001,57.5,58.200001,47.053913,400
7/24/2009,56.650002,56.650002,56.650002,56.650002,45.800766,300
7/27/2009,56.799999,56.799999,56.799999,56.799999,45.922039,1000
7/28/2009,57.669998,57.669998,56.52,56.52,45.69566,700
7/29/2009,59.5,59.5,59.5,59.5,48.10495,100
7/30/2009,61,63,61,63,50.93465,300
7/31/2009,60.849998,61.5,60.849998,61.5,49.721924,4600
8/3/2009,64.559998,64.699997,64.559998,64.699997,52.309082,200
8/4/2009,63.25,63.25,63.25,63.25,51.13678,100
8/5/2009,62.849998,62.849998,62.799999,62.799999,50.772953,2800
8/6/2009,62.799999,62.799999,62.799999,62.799999,50.772953,0
8/7/2009,62.799999,62.799999,62.799999,62.799999,50.772953,0
8/10/2009,62.799999,62.799999,62.799999,62.799999,50.772953,0
8/11/2009,60,60.060001,60,60.060001,48.557697,700
8/12/2009,61.169998,61.25,61.169998,61.169998,49.455116,2000
8/13/2009,60.900002,61.099998,60.900002,61.099998,49.398518,9300
8/14/2009,59.5,59.5,59.5,59.5,48.10495,300
8/17/2009,59.599998,59.599998,59.599998,59.599998,48.185799,100
8/18/2009,59.75,59.900002,59.75,59.900002,48.428349,800
8/19/2009,61.099998,61.099998,61.099998,61.099998,49.398518,200
8/20/2009,61.099998,61.099998,61.099998,61.099998,49.398518,0
8/21/2009,61.099998,61.099998,61.099998,61.099998,49.398518,0
8/24/2009,63.900002,63.959999,63.900002,63.959999,51.7108,16600
8/25/2009,63.18,63.18,63.18,63.18,51.080181,2700
8/26/2009,62.650002,62.650002,62.650002,62.650002,50.651688,200
8/27/2009,59.950001,60.220001,59.549999,60.220001,48.687061,600
8/28/2009,61.049999,61.049999,61.049999,61.049999,49.358101,100
8/31/2009,61.049999,61.049999,61.049999,61.049999,49.358101,0
9/1/2009,59.009998,59.009998,59.009998,59.009998,47.708786,89000
9/2/2009,59.75,59.75,59.75,59.75,48.307072,100
9/3/2009,59.75,59.75,59.75,59.75,48.307072,0
9/4/2009,60.799999,60.799999,60.799999,60.799999,49.155979,100
9/8/2009,60.799999,60.799999,60.799999,60.799999,49.155979,0
9/9/2009,60.799999,60.799999,60.799999,60.799999,49.155979,0
9/10/2009,60.799999,60.799999,60.799999,60.799999,49.155979,0
9/11/2009,66.949997,66.949997,66.25,66.25,53.562233,400
9/14/2009,67.699997,68.519997,67.699997,68.519997,55.397488,1200
9/15/2009,69.75,69.75,69.459999,69.459999,56.157471,1400
9/16/2009,70.349998,70.349998,70.300003,70.300003,56.836609,1000
9/17/2009,71.25,71.25,71.150002,71.150002,57.523815,7300
9/18/2009,71.150002,71.150002,71.150002,71.150002,57.523815,0
9/21/2009,69.699997,69.75,69.699997,69.75,56.391933,400
9/22/2009,70.050003,70.400002,70.050003,70.400002,56.91745,1700
9/23/2009,69.699997,70.050003,69.699997,70.050003,56.63448,800
9/24/2009,70.050003,70.050003,70.050003,70.050003,56.63448,0
9/25/2009,68,68,68,68,54.977089,200
9/28/2009,68,68,68,68,54.977089,0
9/29/2009,71,71.199997,71,71,57.402531,15100
9/30/2009,69.550003,69.550003,69.550003,69.550003,56.230232,200
10/1/2009,69.550003,69.550003,69.550003,69.550003,56.230232,0
10/2/2009,66.400002,66.400002,65.900002,66.349998,53.643082,700
10/5/2009,66.349998,66.349998,66.349998,66.349998,53.643082,0
10/6/2009,66.349998,66.349998,66.349998,66.349998,53.643082,0
10/7/2009,66.349998,66.349998,66.349998,66.349998,53.643082,0
10/8/2009,66.349998,66.349998,66.349998,66.349998,53.643082,0
10/9/2009,69.099998,69.099998,69.099998,69.099998,55.866425,200
10/12/2009,71.5,71.5,71.5,71.5,57.806789,100
10/13/2009,69.550003,69.669998,69.550003,69.660004,56.319176,41000
10/14/2009,73.050003,73.050003,72.949997,73,59.019512,1700
10/15/2009,72.57,73,72.57,72.900002,58.938667,1100
10/16/2009,71.25,71.5,71.25,71.25,57.604668,4000
10/19/2009,72.300003,72.300003,72,72,58.211029,3800
10/20/2009,72.199997,72.199997,71.449997,71.449997,57.766357,700
10/21/2009,71.860001,71.860001,71,71,57.402531,400
10/22/2009,71,71,71,71,57.402531,0
10/23/2009,71,71,71,71,57.402531,0
10/26/2009,71,71,71,71,57.402531,0
10/27/2009,71.550003,71.75,71.550003,71.75,58.008911,500
10/28/2009,71.75,71.75,71.75,71.75,58.008911,0
10/29/2009,71.75,71.75,71.75,71.75,58.008911,0
10/30/2009,71.75,71.75,71.75,71.75,58.008911,0
11/2/2009,69.349998,69.349998,69.349998,69.349998,56.068542,100
11/3/2009,69.349998,69.349998,69.349998,69.349998,56.068542,0
11/4/2009,69.5,70.690002,69.5,70.690002,57.151913,500
11/5/2009,70.690002,70.690002,70.690002,70.690002,57.151913,0
11/6/2009,71.970001,71.970001,71.559998,71.650002,57.928059,261800
11/9/2009,71.650002,71.650002,71.650002,71.650002,57.928059,0
11/10/2009,71.650002,71.650002,71.650002,71.650002,57.928059,0
11/11/2009,75.099998,75.099998,75.099998,75.099998,60.71735,200
11/12/2009,76.349998,76.75,75.870003,75.870003,61.339882,3400
11/13/2009,75.870003,75.870003,75.870003,75.870003,61.339882,0
11/16/2009,77.5,77.5,77.5,77.5,62.657711,500
11/17/2009,80,80,80,80,64.678925,39600
11/18/2009,77.75,77.75,77.75,77.75,62.859825,700
11/19/2009,77.75,77.75,77.75,77.75,62.859825,0
11/20/2009,77.099998,77.099998,77.099998,77.099998,62.334297,200
11/23/2009,79.25,79.25,79.199997,79.199997,64.032135,2800
11/24/2009,80.25,80.25,80.25,80.25,64.881035,200
11/25/2009,79.699997,79.699997,79.699997,79.699997,64.436371,700
11/27/2009,76.800003,76.800003,76.800003,76.800003,62.091763,200
11/30/2009,76.800003,76.800003,76.800003,76.800003,62.091763,0
12/1/2009,76.800003,76.800003,76.800003,76.800003,62.091763,0
12/2/2009,79.650002,80.599998,78.660004,80.25,64.881035,485900
12/3/2009,80.699997,80.699997,80.550003,80.699997,65.244858,500
12/4/2009,80.029999,81,80.029999,81,65.487419,26900
12/7/2009,78.25,78.25,78.25,78.25,63.264072,1000
12/8/2009,78.25,78.25,78.25,78.25,63.264072,0
12/9/2009,77.5,77.5,77.5,77.5,62.657711,1300
12/10/2009,78.150002,78.150002,78.150002,78.150002,63.183224,1000
12/11/2009,79.120003,79.900002,79.120003,79.900002,64.598076,400
12/14/2009,79.599998,79.599998,79.199997,79.25,64.072563,600
12/15/2009,78.440002,78.559998,78.440002,78.449997,63.425758,1600
12/16/2009,79.949997,79.949997,79.949997,79.949997,64.638496,200
12/17/2009,78,78,77.300003,77.300003,62.496014,1100
12/18/2009,78.650002,78.650002,78.650002,78.650002,63.58746,600
12/21/2009,78.730003,79.25,78.730003,79.25,64.072563,900
12/22/2009,78.900002,78.900002,78.900002,78.900002,63.789593,400
12/23/2009,78.900002,78.900002,78.900002,78.900002,63.789593,0
12/24/2009,80,80,80,80,64.678925,300
12/28/2009,80,80,80,80,64.678925,0
12/29/2009,81.449997,81.449997,81.449997,81.449997,65.851234,200
12/30/2009,81.449997,81.449997,81.449997,81.449997,65.851234,0
12/31/2009,80.400002,80.400002,80.400002,80.400002,65.002319,2000
1/4/2010,80.400002,80.400002,80.400002,80.400002,65.002319,1500
1/5/2010,80.400002,80.400002,80.400002,80.400002,65.002319,0
1/6/2010,79.349998,79.349998,78.949997,78.949997,63.830009,1600
1/7/2010,78.949997,78.949997,78.949997,78.949997,63.830009,0
1/8/2010,76.209999,76.75,76.209999,76.260002,61.655178,500
1/11/2010,76.260002,76.260002,76.260002,76.260002,61.655178,0
1/12/2010,76.830002,76.830002,76.830002,76.830002,62.116016,300
1/13/2010,78.449997,78.449997,78.449997,78.449997,63.425758,100
1/14/2010,79.5,79.5,79.419998,79.5,64.274673,240200
1/15/2010,77.160004,77.160004,77.160004,77.160004,62.38282,200
1/19/2010,77.199997,77.550003,77.199997,77.550003,62.698139,2100
1/20/2010,77.25,77.25,77.25,77.25,62.455582,100
1/21/2010,71.849998,71.849998,71.849998,71.849998,58.08976,700
1/22/2010,72.25,72.599998,72.25,72.599998,58.696121,800
1/25/2010,71.470001,71.470001,71.470001,71.470001,57.782532,100
1/26/2010,71,72.230003,71,72.230003,58.396984,200
1/27/2010,71.25,71.25,71.25,71.25,57.604668,400
1/28/2010,69.660004,69.699997,68.900002,69,55.785576,2000
1/29/2010,68.720001,68.720001,68.449997,68.449997,55.340908,2100
2/1/2010,68.449997,68.449997,68.449997,68.449997,55.340908,0
2/2/2010,69.599998,70,69.599998,69.650002,56.311085,1000
2/3/2010,69.650002,69.650002,69.650002,69.650002,56.311085,0
2/4/2010,66.199997,66.199997,66.199997,66.199997,53.521805,300
2/5/2010,63.150002,63.25,63.150002,63.25,51.13678,800
2/8/2010,64.5,64.650002,64.5,64.650002,52.268654,600
2/9/2010,64.650002,64.650002,64.650002,64.650002,52.268654,0
2/10/2010,66.050003,66.050003,66.050003,66.050003,53.400539,300
2/11/2010,67.150002,67.150002,67.150002,67.150002,54.289879,300
2/12/2010,67.300003,67.349998,67.300003,67.349998,54.451569,1000
2/16/2010,69,69,69,69,55.785576,1200
2/17/2010,69,69,69,69,55.785576,0
2/18/2010,69,69,69,69,55.785576,0
2/19/2010,69,69,69,69,55.785576,0
2/22/2010,69.349998,69.349998,69,69,55.785576,700
2/23/2010,67.150002,67.150002,67.150002,67.150002,54.289879,100
2/24/2010,67.150002,67.150002,67.150002,67.150002,54.289879,0
2/25/2010,66.949997,66.949997,66.900002,66.900002,54.087749,600
2/26/2010,66.900002,66.900002,66.900002,66.900002,54.087749,0
3/1/2010,67.75,68,67.75,68,54.977089,300
3/2/2010,69.660004,69.660004,69.650002,69.650002,56.311085,300
3/3/2010,71.099998,71.099998,71.099998,71.099998,57.483395,1400
3/4/2010,71.099998,71.099998,71.099998,71.099998,57.483395,0
3/5/2010,71.5,71.5,70.599998,70.599998,57.07914,300
3/8/2010,70.900002,70.900002,70.900002,70.900002,57.321693,400
3/9/2010,71.25,71.25,71,71,57.402531,600
3/10/2010,72.099998,72.099998,72.099998,72.099998,58.29187,10300
3/11/2010,72.099998,72.099998,72.099998,72.099998,58.29187,0
3/12/2010,70.900002,70.900002,70.900002,70.900002,57.321693,100
3/15/2010,70.550003,70.550003,70.550003,70.550003,57.038719,300
3/16/2010,70.550003,70.550003,70.550003,70.550003,57.038719,0
3/17/2010,70.550003,70.550003,70.550003,70.550003,57.038719,0
3/18/2010,69.550003,69.550003,69.550003,69.550003,56.230232,100
3/19/2010,68.900002,68.900002,68.25,68.25,55.179207,1000
3/22/2010,67.300003,67.300003,67.300003,67.300003,54.411144,100
3/23/2010,67.5,67.5,67.5,67.5,54.572834,500
3/24/2010,66.730003,66.730003,66.389999,66.389999,53.675423,300
3/25/2010,67.75,67.75,67.75,67.75,54.77496,300
3/26/2010,67.410004,67.410004,67.410004,67.410004,54.50008,100
3/29/2010,67.410004,67.410004,67.410004,67.410004,54.50008,0
3/30/2010,67.410004,67.410004,67.410004,67.410004,54.50008,0
3/31/2010,67.25,67.800003,67.25,67.699997,54.734531,400
4/1/2010,68.300003,68.300003,68.300003,68.300003,55.219631,200
4/5/2010,68.300003,68.300003,68.300003,68.300003,55.219631,100
4/6/2010,66.650002,66.849998,66,66,53.360115,1700
4/7/2010,65.949997,65.949997,65.949997,65.949997,53.319683,200
4/8/2010,66.400002,66.400002,66.400002,66.400002,53.68351,600
4/9/2010,66.400002,66.400002,66.400002,66.400002,53.68351,0
4/12/2010,67.800003,67.800003,67.800003,67.800003,54.815384,100
4/13/2010,68.349998,68.5,68.349998,68.5,55.381325,200
4/14/2010,69.099998,69.099998,69.099998,69.099998,55.866425,2000
4/15/2010,67.150002,67.599998,67.150002,67.599998,54.653694,600
4/16/2010,67.599998,67.599998,67.599998,67.599998,54.653694,0
4/19/2010,66.129997,66.949997,66.129997,66.949997,54.128162,1200
4/20/2010,67.75,67.75,67.650002,67.650002,54.694115,1200
4/21/2010,67.309998,67.309998,67.309998,67.309998,54.419228,100
4/22/2010,66.25,66.25,65,65,52.551624,200
4/23/2010,67.900002,67.900002,67.900002,67.900002,54.896236,200
4/26/2010,69,69.099998,69,69.099998,55.866425,300
4/27/2010,69.099998,69.099998,69.099998,69.099998,55.866425,0
4/28/2010,67.25,67.25,65.699997,65.699997,53.117561,1100
4/29/2010,63.049999,63.049999,63.049999,63.049999,50.975071,200
4/30/2010,64.5,64.5,63.25,63.25,51.13678,400
5/3/2010,62.450001,62.650002,62.150002,62.549999,50.570835,1100
5/4/2010,59.25,59.5,59.25,59.5,48.10495,14700
5/5/2010,59.400002,59.650002,59,59,47.700706,1100
5/6/2010,55,57.75,55,57.75,46.690098,600
5/7/2010,58.150002,58.150002,56.900002,57.900002,46.811375,2400
5/10/2010,60.400002,60.400002,59.450001,59.450001,48.064526,800
5/11/2010,60.5,60.5,60.5,60.5,48.913437,100
5/12/2010,60.950001,60.950001,60.950001,60.950001,49.277256,200
5/13/2010,61.099998,61.099998,61.099998,61.099998,49.398518,200
5/14/2010,58.349998,59.049999,58.349998,59.049999,47.741127,500
5/17/2010,58.150002,58.150002,58.150002,58.150002,47.013493,100
5/18/2010,59.599998,59.599998,59.400002,59.599998,48.185799,5200
5/19/2010,58.049999,58.25,58.049999,58.25,47.094341,300
5/20/2010,56.75,57.150002,56.75,56.799999,45.922039,1600
5/21/2010,56.200001,57.150002,56.200001,57.150002,46.205009,400
5/24/2010,57.150002,57.150002,57.150002,57.150002,46.205009,0
5/25/2010,53.75,53.799999,53.75,53.799999,43.496578,400
5/26/2010,55.200001,55.200001,54.299999,54.299999,43.900818,300
5/27/2010,56.5,56.799999,56.5,56.799999,45.922039,200
5/28/2010,56.25,56.25,56.25,56.25,45.477367,100
6/1/2010,55.200001,57.25,55.150002,55.900002,45.194401,8800
6/2/2010,56.450001,57.25,55.75,56.950001,46.043312,3500
6/3/2010,57.900002,58.25,57.5,58.25,47.094341,1500
6/4/2010,56.049999,57,55.799999,57,46.083721,3400
6/7/2010,55.779999,56.950001,55.450001,55.450001,44.830578,1500
6/8/2010,54.950001,55.75,54.549999,55.75,45.07312,2400
6/9/2010,56.849998,57.75,56.849998,57.75,46.690098,800
6/10/2010,57.099998,57.099998,57.099998,57.099998,46.164577,100
6/11/2010,56.549999,57.450001,56.549999,57.450001,46.447548,400
6/14/2010,59.25,59.25,58.599998,58.599998,47.377312,400
6/15/2010,58.200001,61.25,58.200001,61.25,49.519802,75900
6/16/2010,59.299999,59.299999,59.299999,59.299999,47.943256,76600
6/17/2010,59.849998,59.849998,59.849998,59.849998,48.387913,200
6/18/2010,60.25,60.25,60.25,60.25,48.711315,200
6/21/2010,59.950001,59.950001,59.950001,59.950001,48.468769,200
6/22/2010,59.599998,59.599998,59,59,47.700706,400
6/23/2010,58.5,58.5,58.049999,58.049999,46.93264,400
6/24/2010,58.23,58.23,58,58,46.89222,400
6/25/2010,58,58,58,58,46.89222,0
6/28/2010,58,58,58,58,46.89222,0
6/29/2010,56.849998,56.849998,56.25,56.25,45.477367,200
6/30/2010,56,56,56,56,45.275246,500
7/1/2010,56.75,56.75,56.75,56.75,45.881611,100
7/2/2010,55.650002,55.650002,55.650002,55.650002,44.992279,300
7/6/2010,56.950001,57.650002,56.200001,56.200001,45.436943,600
7/7/2010,56.25,56.25,56.25,56.25,45.477367,300
7/8/2010,59,59,59,59,47.700706,2200
7/9/2010,58.860001,58.860001,58.450001,58.450001,47.256039,1000
7/12/2010,58.75,58.75,58.75,58.75,47.498581,1100
7/13/2010,58.75,58.75,58.75,58.75,47.498581,0
7/14/2010,60.200001,60.200001,59.900002,59.900002,48.428349,300
7/15/2010,60.299999,60.299999,60.099998,60.099998,48.590034,300
7/16/2010,61.099998,61.099998,61.099998,61.099998,49.398518,200
7/19/2010,61.099998,61.099998,61.099998,61.099998,49.398518,0
7/20/2010,61.099998,61.099998,61.099998,61.099998,49.398518,0
7/21/2010,58.389999,58.389999,58,58,46.89222,600
7/22/2010,58.950001,59.200001,58.950001,59.200001,47.8624,300
7/23/2010,59.200001,59.200001,59.200001,59.200001,47.8624,0
7/26/2010,59.200001,59.200001,59.200001,59.200001,47.8624,0
7/27/2010,57.720001,57.900002,57.720001,57.900002,46.811375,1300
7/28/2010,57.349998,57.349998,57.150002,57.150002,46.205009,900
7/29/2010,57.849998,58.099998,57.75,57.75,46.690098,400
7/30/2010,56.25,56.25,56.25,56.25,45.477367,100
8/2/2010,59.75,60,59.75,60,48.509197,400
8/3/2010,60,60,60,60,48.509197,0
8/4/2010,61.549999,61.650002,61.549999,61.650002,49.843193,300
8/5/2010,63.5,63.5,63,63,50.93465,20300
8/6/2010,64.800003,65.099998,64.550003,64.550003,52.187805,500
8/9/2010,64.050003,64.050003,64.050003,64.050003,51.783562,100
8/10/2010,64.050003,64.050003,64.050003,64.050003,51.783562,0
8/11/2010,62.25,62.25,60.049999,60.049999,48.549614,300
8/12/2010,62.150002,62.150002,62.150002,62.150002,50.247437,2200
8/13/2010,61.099998,61.099998,61.099998,61.099998,49.398518,200
8/16/2010,61.099998,61.099998,61.099998,61.099998,49.398518,0
8/17/2010,60.759998,60.759998,60.759998,60.759998,49.123638,200
8/18/2010,61.849998,61.849998,61.849998,61.849998,50.00489,200
8/19/2010,60,60.400002,60,60.400002,48.832588,400
8/20/2010,60.400002,60.400002,60.400002,60.400002,48.832588,0
8/23/2010,60.400002,60.400002,60.400002,60.400002,48.832588,0
8/24/2010,58.400002,58.400002,58.400002,58.400002,47.215614,300
8/25/2010,59.099998,60.25,59.099998,60.25,48.711315,400
8/26/2010,61,61,59.5,61,49.31768,200
8/27/2010,61,61,61,61,49.31768,0
8/30/2010,59.68,59.68,59.68,59.68,48.250477,300
8/31/2010,59.68,59.68,59.68,59.68,48.250477,0
9/1/2010,64.949997,64.949997,64.949997,64.949997,52.511196,300
9/2/2010,62.099998,63.400002,62.099998,63.400002,51.258045,500
9/3/2010,63.400002,63.400002,63.400002,63.400002,51.258045,0
9/7/2010,63.400002,63.400002,63.400002,63.400002,51.258045,0
9/8/2010,63.400002,63.400002,63.400002,63.400002,51.258045,0
9/9/2010,64.449997,64.449997,63.75,63.75,51.541016,2400
9/10/2010,64.43,65.150002,64.400002,65.150002,52.672905,32600
9/13/2010,65.349998,65.449997,65.349998,65.449997,52.915436,200
9/14/2010,65.599998,67.150002,65.599998,67,54.168598,400
9/15/2010,67,67,67,67,54.168598,0
9/16/2010,67.550003,67.550003,67.199997,67.199997,54.330292,400
9/17/2010,67.199997,67.199997,67.199997,67.199997,54.330292,0
9/20/2010,67.260002,68.599998,67.260002,68.010002,54.985172,900
9/21/2010,68.010002,68.010002,68.010002,68.010002,54.985172,0
9/22/2010,68.010002,68.010002,68.010002,68.010002,54.985172,0
9/23/2010,68.010002,68.010002,68.010002,68.010002,54.985172,0
9/24/2010,70.400002,70.400002,70.400002,70.400002,56.91745,800
9/27/2010,70.300003,70.300003,69.849998,69.900002,56.51321,600
9/28/2010,69.900002,69.900002,69.900002,69.900002,56.51321,0
9/29/2010,69.699997,69.800003,69.400002,69.800003,56.432358,500
9/30/2010,71.050003,71.050003,69.199997,69.5,56.189812,800
10/1/2010,70.449997,70.849998,70.449997,70.849998,57.281277,600
10/4/2010,70.25,70.25,70.050003,70.050003,56.63448,400
10/5/2010,70.050003,70.050003,70.050003,70.050003,56.63448,0
10/6/2010,73.349998,73.550003,73.349998,73.349998,59.302494,4300
10/7/2010,73.699997,74.25,73.699997,74.25,60.030125,1100
10/8/2010,75,75,74.949997,74.949997,60.596054,1300
10/11/2010,74.949997,75.050003,74.900002,74.900002,60.555649,700
10/12/2010,74.650002,74.650002,74.650002,74.650002,60.353523,400
10/13/2010,76.699997,76.699997,76.699997,76.699997,62.010906,200
10/14/2010,77.849998,78.099998,77.5,77.800003,62.900253,7000
10/15/2010,77.349998,77.349998,77.349998,77.349998,62.536434,200
10/18/2010,76.900002,77.25,76.900002,77.25,62.455582,2600
10/19/2010,76,76,75,75,60.636494,1600
10/20/2010,75.5,75.550003,75.5,75.550003,61.081165,300
10/21/2010,76.900002,76.900002,76.800003,76.800003,62.091763,6200
10/22/2010,76.800003,76.800003,76.800003,76.800003,62.091763,0
10/25/2010,76.900002,76.900002,76.900002,76.900002,62.172619,200
10/26/2010,76.199997,76.300003,76.199997,76.300003,61.687527,200
10/27/2010,76.25,76.25,75.25,75.5,61.040733,1000
10/28/2010,75.099998,75.150002,75.099998,75.150002,60.757759,400
10/29/2010,75.150002,75.150002,75.150002,75.150002,60.757759,0
11/1/2010,75.849998,75.849998,75.050003,75.050003,60.676918,3200
